,F#3,G#3,A3,A#3,B3,C#4,C##4,D#4,E4,F#4,G#4,A4,A#4,B4,C#5,D#5,E5,F#5,G#5,A5,A#5,B5,C#6
487,0.0,0.5,0.0,0,1.75,8.0,0.0,1.75,3.25,3.0,4.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
488,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.5,5.5,7.5,0.5,0.0,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
489,0.0,0.75,0.0,0,2.25,2.0,0.0,0.75,3.75,3.0,2.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
490,0.0,1.5,0.0,0,1.0,2.25,0.0,1.0,1.5,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
491,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,4.5,4.25,3.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
492,0.0,1.25,0.0,0,1.5,1.25,0.0,0.5,0.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
493,0.0,0.0,0.0,0,0.5,2.25,0.0,0.0,4.0,2.75,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
494,0.0,0.875,0.0,0,1.125,2.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
495,0.0,2.0,0.0,0,2.25,1.0,0.0,0.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
496,0.0,1.25,0.0,0,1.0,1.0,0.0,0.75,0.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
497,0.0,1.25,0.0,0,1.375,1.875,0.0,1.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
498,0.0,0.625,0.0,0,2.375,1.75,0.0,1.5,0.0,2.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
